,number,progress,title,like,contents,answer,category,sday,eday,proponent
7086,317087,청원종료,반려동물  키우는 사람들!!!,9,"애지중지해서  키우는  본인들이나 좋지
옆집 앞집 뒷집 다른집에 피해는 주지 말았으면 좋겠어요

집에 수험생 아이가 있어요
너무 예민한 시기인데   옆집에서  개를 키워요
저녁외엔  집에 사람이없어서   하루종일 짖어대요
주말에도  어디 놀러가는지  토요일  일요일    저녁 새벽
계속짖어요

강아지  싫어하진 않지만  그렇다고 막 좋아하는것도 아닌데
개가 너무  불쌍하네요

이런사람들이   반려동물 키워도 되나요?

집에 없을거 같으면  강아지를 위해서나  이웃주민을 위해 
키우지 말았으면 해요

쉬지않고 짖어대는 강아지도 힘들거고  그거 듣는 주민도 스트레스에요

반려동물 키울땐    키울수있는  자격을 만들어서
교육 같은걸 듣고  자격증  소지하고
키우는 강아지 등록을해서  키우는게 좋을거 같네요

강아지 짖는 소리 신고해도   자기네들 소관 아니라고
강아지짖는소리는 소음공해  해당안된다하고
답답해죽을지경이에요

강아지 짖는소리  신고  3회 되면  벌금 내게 하고
반려동물  키울시 필요한 교육  1시간 받게 해서
관리 잘하는 사람만 키우게 했으면 좋겠어요",,반려동물,2018-07-24,2018-08-23,naver
7113,317114,청원종료,개 고양이 관련,2,"개고기 반대는 특정이익집단의 이익을 위해 그런것같습니다 반려견을 많이 키우는 사람도 증가하고
돈이 되기 때문이죠. 오히려 개,고양이를 관리해 세금을 거두는것이 국가에 이익이 된다고 생각합니다.지금도
쓰레기통을 뒤지는 고양이, 주인이 찾지 않는 안락사를 앞둔 반려견은 주변에서도 쉽지 않게 볼 수있습니다.",,반려동물,2018-07-24,2018-08-23,naver
7165,317166,청원종료,진짜 애견인이 아닌 애견인이라고 칭하는 분들에게...,14,"""개고기 먹지말자... "" 
저는 개고기를 먹어 본적 없습니다만, 반대하지도 않습니다.
(참고로 저도 동물을 사랑하여 고양이 두마리 집에서 키우고 있습니다. 고양이는 품종없는 코숏이랍니다.)

복날이면 매번 시위하시는 데 애견인 분들 한가지 묻고 싶습니다.
강아지나 고양이는 주식이 고기(닭, 돼지) 아닙니까? 강아지 사료는 곡물로만 만듭니까? 
강아지 키우는 분들... 강아지를 반려견이라 칭하고 사랑한다면 야만적으로 양산하는 강아지 펫가게(고양이 펫가게) 부터 없애는 게 순서 아닐까요? 솔직히 강아지 키우는 분들 품종 따지고 강아지 사오는 분들 많습니다. 산책시키는 강아지 보면 대부분 품종 있는 강아지입니다. 똥개는 쳐다보지도 취급도 않는 분들 많습니다.
""아니라고 하지마세요."" 
실제로 그렇습니다.

내부에서 먼저 반성으로 전국민적인 운동을 열어야 하는 거 아닐까요? 강아지를 사랑한다면 사고 파는 거 부터 시스템 먼저 잡아야 하지 않을까요?  또한, 인간이 개고기먹는 것만 야만인것이 아니라 반려견이 아닌 장난감처럼 가지고 놀다 버리는 행태부터 바로 잡았으면 합니다. 

강아지 펫가게 부터 인간적인 절차에 맞게 시스템을 만들었으면 합니다.",,반려동물,2018-07-24,2018-08-23,facebook
7252,317253,청원종료,"반려견세금과애견의료비,외출시 배변봉투의무화",20,"저는 16년동안 유기견 17살푸들을키웠었습니다.지금은 무지개다리를건넌지 7개월이지났구요
그리고 유기견이될뻔한 11살 10년동안돌봐온 요크셔테리어도 있구요 두녀석다 동물등록도 했지요
그리고한달전 유기견이될뻔한 10개월짜리 말티하나를 데려오게되었습니다. 세마리다 애기때 돈주고 분양공장?그런곳에서 입양하시고키우다
덩치커지고 짖는다고 버린애들을 제가데리고오게되었습니다. 저 돈많은사람 아니구요
그아이들 사정을안이상 안락사당하거나 분양공장또는 식용으로팔려가는걸 볼수없어 데리고오게되었어요
정말바라는건 애견분양공장분양샵 폐지와
애견 등록의무화와등록했을시 주민세처럼 애견세를 내도좋으니 의료비를조금이라도 적게 해주셨습좋겠습니다. 터무늬없이 비싼게 현실입니다.
강아지들도 편히 살수있는 환경을 만들어주세요
반려견키우면서 대변봉투 들고다니면서 남이싼 대변도 치우고다녔지만  돌아오는말은 항상대변좀치워라입니다.외출시 목줄과배변봉투 의무화와 안하면 벌금무는건 어떨까요? 
저도 강아지를키우지만
대변 보고 그냥가는사람들보면 정말 짜증납니다.
그런사람들때문에 응가싼봉투 들고다니는 제가욕을먹어야하죠? 
공원cctv를 달아 안치우면 벌금 무는건 어떨까요? 애견 공원이 생겨도 이대로라면 예산만 낭비하고 
말이 많을거같습니다.
현실적인 방안이필요합니다.",,반려동물,2018-07-24,2018-08-23,naver
7290,317291,청원종료,동물구급대 만들자는 분. 세금은 누가냅니까?,7,"동물구급대를 만드는건 상관없습니다.
그러나 그걸 만든다면 그전에
반려동물 주인등록제를 실시해서
동물구급대, 주인등록제 및 모든 애완동물관련시설들은
오로지 주인들만 세금을 내야할것입니다.

당연히 그렇게 생각하고 청원하신거겠죠?
설마 동물복지는 받으면서 세금은 전국민이 낸다는
날강도같은 생각으로 청원하신건 아니리라 믿습니다.",,반려동물,2018-07-24,2018-08-23,naver
7343,317344,청원종료,수달을 키울수있게 해주세요.,2,우리나라에서도 수달을 애완용으로 키울수있도록 해주세요.,,반려동물,2018-07-24,2018-08-23,naver
7366,317367,청원종료,국회의원 윤리위반..조원진의원의 국회의원 자격박탈 청원합니다.,75,"국민의대변인으로 일하라고 선출된 국회의원이 자신의 신분을 망각하고 막말과 과격시위를 주도하고 탄핵된 전대통령을 마치 사이비종교교주로 만드는듯한 말되안되는 행동을 2년가까이 하고있습니다..그런짓들은 국회의원이 행해야할 행동이 아니라생각합니다
국회의원으로서 권리와책임을 스스로 내려놓은 조원진의원의 국회의원자격박탈을 청원합니다",,반려동물,2018-07-24,2018-08-23,facebook
7569,317570,청원종료,파•양•절말고도 개나 고양이도 유해동물로 지정해주세요,5,"파충류나 양서류 절지류 말고도 개나 고양이도 유해동물이될수잇습니다 예를들면 길가다가 개에게 물리거나 고양이가 할퀼수도잇기떼문입니다
파충류나 양서류 절지류는 박에 대리고나가지안는이상은 다른사람들에게 피해될게없기떼문에 개나 고양이가 유기돼어 길거리에다니는것이 더욱 사람들에게 피해를입힌다고생각합니다",,반려동물,2018-07-24,2018-08-23,facebook
7857,317858,청원종료,동물보호를 외치는 애견인들의 이중적임 (링크첨부),9,"이것이 현실입니다.

https://m.facebook.com/story.php?story_fbid=1775871132502467&id=693362227420035&preview_rid=1777594085663505

해당 페이스북 페이지에는 영상을 편집시켜서
'중성화수술을 한 후 없어진 성기를 보며 놀라는 고양이.' 
처럼 보이는 영상이 올라와있습니다.

댓글들 보이시나요?
ㅋㅋㅋ 하며 웃습니다.
ㅋㅋㅋ 귀여워ㅠㅠ  라며 귀엽답니다.
ㅋㅋㅋ불쌍해ㅠㅠ 라는 사람들도 있습니다.

전 이 영상을 보고 기분이 안좋아졌는데 댓글을 보니 더 역겨워졌습니다.
현재 특히 개 식용을 불법으로 만들어달라며
그 근거로 동물 사랑을 외치는 여러분들.

이게 현실입니다. 어느하나 저 영상을 보고 역겨워하지 않죠.

어떻게 한 생명을 데려다가 성기를 없애놓고는
ㅋㅋㅋ웃으며 귀엽다고 공감할 수가 있죠?

다른 식용찬성관련글에는 득달같이 달려들어 동물보호를 외치던 당신들은
이런 종류의 게시글들에선 보이지가 않네요?

이게 당신네들이 말하는 사랑이고 동물 보호인가요?

진심으로 묻고싶네요.",,반려동물,2018-07-24,2018-08-23,naver
8374,318375,청원종료,개고기를 먹지 맙시다,44,"이제는 그만 좀 먹을 때가 되지 않았나요.
지금 현재 먹을 게  없나요 아니면 약이 없나요
국민인식이 아직도 질 떨어져 있어 여러나라에
개망신을 당하고 미계인 야만인 소리를 듣고있는
현시점에서 힌국은 생각을 바꿔야 한다고 생각합니다 
제발 좀 케케 묵은 옛날 이야기 좀 안했으면 좋겠어요 
빨리 한국 음식문화을 바꿔야 대한민국의 위상을 높이고 한층더 높은 세계 에서 인정받는 나라가 되지 않겠습니까.",,반려동물,2018-07-25,2018-08-24,facebook
8472,318473,청원종료,동물보호법 강화를 요청합니다.,76,"저는 동물보호법이 강화되길 기다리는 초등학교 6학년 입니다. 
저는 우리나라의 문제중 유기동물도 하나라고 생각합니다.
유기동물도 살아있는 생명인데 귀여워서 데리고 왔다가 크면서 마음에 안들어서 길에 버리라고 있는 장난감이 아닙니다. 여러분들이 만약 유기동물이라면 어떤 마음이 들겠습니까?
말도 못하는 유기동물은 하루에 수천번이나 두려움에 떨고있습니다. 지금또한 제가 이 글을 적고있는 기간에도 반려동물은 유기동물로 바뀌고 있습니다. 이런 일들이 일어나고 있는데도 사람들은 잘 살겠지, 안락사 되면 그만이지 라는 사고지식을 가지고 있습니다. 지금 현재 반려동물을 키우고 있으신 분들은 정말 가족이라고 생각하고 키우고 있으십니까?
만약 그 반려동물을 버리신 사람들은 가족을 버린 것과 마찬가지입니다. 말 못하는 아이들을 꼭 버려야 합니까? 그 버려진 아이들은 죽기 전까지 주인에 대한 그리움, 두려움에 떨다가 갑니다. 이런 아이들을 보면 저는 수천번이나 이런생각이 듭니다.
'언제 동물 보호법 강화를 해줄까?'
지금도 많은 아이들이 버려지고 있는데..
사람들은 외면하고맙니다. 과연 그것이 정말 올바른 선택일까요?
그렇지 않습니다. 버려진 아이들은 유기동물보호소에 가지만 입양되지 않는 이상 결국 안락사가 되고맙니다. 제발 외면하지 말고 다시한번 세상을 둘러보세요. 버려진 아이들에 대해 다시한번 생각해주세요. 반려동물은 인간을 위해 만들어진 장난감이 아닙니다. 그저 귀여워서 마음에 들어서 데리고 왔다가 돈이 많이 들어서, 이런 사소한 이유로 생명은 버려집니다. 반려동물을 장난감처럼 함부로 대하지 마시고 하나밖에 없는 가족이라고 생각해주세요.
반려동물의 마이크로칩을 의무화 시켜주세요. 
적발시 처벌을 더 강화해주세요. 동물들을 상처받게 해도 벌금은 얼마 되지 않고 만약 형벌을 받는다고 하더라도 거의 6개월 미만입니다. 그래서 저는 꼭 우리나라의 동물보호법이 강화되어야 한다고 생각합니다. 그리고 학대받는 동물을 볼 시 구해줄 수 있게 해주세요.  제가 동물들을 TV에서 보면 구해주고 싶어요. 지금 법상 동물은 물건이라고 되어 있어서 개공장, 강아지 공장과 개고기 문제를 해결하지 못하고 있습니다. 반려동물도 생명이고 소중한 가족입니다. 반려동물도 행복할 권리가 있습니다.",,반려동물,2018-07-25,2018-08-24,naver
8791,318792,청원종료,이더위사람도힘든데 길위에동물들  꼭 물한그릇챙겨주는물한그릇챙겨주는 캠페인 필요합니다,27,"살인더위에 사람들은 에어콘 선풍기 시원한물등 방법이있지만 시골이나 사육장등 길위에 떠돌이동물등 이더위에 물한모금먹지못하는고통 상상이나 가는지요 누군가챙겨주지않다면 물한모금없이 타들어가는갈증 너무고통스럽습니다 시골에서키우거나 사육장 어디를가도 밥그릇은있지만 물그릇은 한군데도없었습니다 

캠페인등을통해 이런내용을 사람만이아니라 동물들도 이런더위에 목이라도축일수있도록 꼭 홍보해주섰으면합니다 너무불쌍하고 안타갑습니다",,반려동물,2018-07-25,2018-08-24,naver
